BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,HeatingEnergykwh,CoolingEnergy
8,0.979627785,1121.6,2119.6,2,0,101.0,0.090049929,35152.11644,673.7703903
8,0.832924253,1376.0,3074.0,1,4,206.4,0.15,26952.86711,3720.244165
6,0.906940775,991.2,1872.2,1,1,89.2,0.089991929,778.1036913,3961.148585
8,0.928814344,4373.8,7980.0,2,0,206.0,0.047098633,7720.371202,7325.60447
8,0.979627785,2827.8,4454.8,2,5,704.5,0.249133602,11739.54786,6704.586872
8,0.871514547,1637.6,3332.5,1,1,156.6,0.095627748,1174.335778,2928.366133
0,0.989937806,416.7,1039.7,2,7,75.0,0.179985601,1570.274794,2228.219346
8,0.773567127,2100.0,5094.0,1,5,155.6,0.074095238,19718.99389,5174.462814
8,0.832924253,1680.0,3954.0,1,7,180.0,0.107142857,8278.378519,5421.814798
0,0.962018974,563.3,1701.3,3,7,50.7,0.090005326,616.6215317,1710.362766
8,0.979627785,2629.8,4126.8,2,6,219.7,0.083542475,9508.690872,537.7854138
8,0.988418785,2588.2,3965.7,2,0,189.9,0.073371455,29598.71273,6817.419234
3,0.880032866,764.5,1902.5,1,0,91.6,0.119816874,868.662652,5269.417842
8,0.906940775,1113.6,2098.6,1,0,59.4,0.053340517,3344.527052,4194.433157
0,0.865754458,299.6,299.6,3,0,45.0,0.150200267,886.2469162,1725.016319
3,0.92112127,833.4,833.4,3,0,250.2,0.300215983,3829.852745,2465.606913
8,0.801044342,1861.2,4297.4,1,0,140.4,0.075435203,6417.084152,2104.543355
8,0.871514547,1637.6,3332.5,1,1,188.2,0.114924279,11960.23038,4605.318797
8,0.832924253,1611.8,3510.2,1,3,165.2,0.102494106,2385.30544,1550.639032
8,0.801044342,2265.2,5345.4,1,1,205.6,0.090764612,11713.75761,4931.799969
5,0.92112127,148.8,148.8,3,1,17.9,0.120295699,790.1196052,766.6739196
8,0.871514547,1637.6,3332.5,1,1,125.4,0.076575476,6930.251596,4168.05676
8,0.968042554,2946.8,4797.2,2,7,326.0,0.110628478,2728.198592,7170.276804
8,0.832924253,1611.8,3510.2,1,0,206.4,0.12805559,1086.121386,2971.740651
8,0.988418785,2757.6,4136.6,2,6,396.8,0.14389324,19266.49215,9860.376156
5,0.900316034,201.2,201.2,4,6,30.2,0.150099404,817.3752147,974.7543795
3,0.99999585,764.5,764.5,2,7,114.7,0.150032701,1847.813097,2688.633997
6,0.871514547,1170.2,2398.2,1,0,140.4,0.119979491,2768.056258,841.4070425
6,0.871514547,1170.2,2398.2,1,5,140.4,0.119979491,9579.027928,2621.520723
0,0.989937806,416.7,1039.7,2,2,75.0,0.179985601,1650.283196,2303.538611
8,0.984889259,617.8,951.0,1,6,52.0,0.084169634,4090.099856,1585.51449
8,0.832924253,2027.8,4570.2,1,3,144.1,0.071062235,2004.019978,3987.23191
8,0.832924253,1376.0,3074.0,1,1,165.2,0.12005814,1143.856387,2698.305343
5,0.92112127,148.8,148.8,3,1,22.3,0.149865591,190.2031245,1505.799159
2,0.92112127,416.7,416.7,3,7,37.5,0.089992801,877.4547841,2575.801636
8,0.773567127,1728.0,4406.0,1,5,155.6,0.090046296,8612.479539,4508.898415
0,0.875751516,348.6,1202.6,4,0,62.8,0.180149168,1693.364643,1306.803902
4,0.943945833,662.2,662.2,3,3,79.4,0.119903352,3194.767735,2572.870925
1,0.910018263,662.2,1516.2,1,6,79.4,0.119903352,4605.025726,95.24809781
8,0.871514547,1637.6,3332.5,1,4,62.8,0.038348803,8528.661213,5463.43089
6,0.906940775,991.2,1872.2,1,7,118.8,0.119854722,618.6730292,1621.855302
3,0.997557105,662.2,1516.2,2,0,79.4,0.119903352,3176.890401,896.7974747
8,0.995742895,2466.0,3576.2,2,3,175.0,0.070965126,12514.72084,7219.805814
8,0.937146424,840.8,1474.8,1,4,75.6,0.089914367,3951.184168,5670.339066
8,0.832924253,1376.0,3074.0,1,0,123.8,0.08997093,18511.54108,2311.451531
8,0.871514547,1340.8,2713.8,1,1,105.4,0.078609785,9372.705895,5248.609795
8,0.871514547,1637.6,3332.5,1,4,94.0,0.057401075,18750.68707,6053.676025
8,0.801044342,1850.6,4605.6,1,5,164.4,0.088836053,2557.338158,3737.828429
8,0.928814344,3913.8,6995.3,2,1,309.1,0.078976953,800.3770927,7502.912468
8,0.871514547,1340.8,2713.8,1,7,105.4,0.078609785,13314.21871,67.99248828
7,0.999939426,586.0,1189.5,2,4,70.4,0.120136519,2991.962555,843.45854
8,0.832924253,2027.8,4570.2,1,6,144.1,0.071062235,7714.216709,3681.265713
8,0.996229529,3117.0,4115.0,3,0,448.8,0.143984601,9633.539147,7038.687892
8,0.871514547,1637.6,3332.5,1,4,125.4,0.076575476,2451.246431,3588.655254
6,0.871514547,1170.2,2398.2,1,7,140.4,0.119979491,4140.215008,3014.822099
8,0.968042554,2717.0,4372.0,2,2,407.6,0.150018403,3430.983019,7547.166199
8,0.832924253,2027.8,4570.2,1,2,180.0,0.088766151,7700.73544,0.0
8,0.871514547,1637.6,3332.5,1,1,188.2,0.114924279,2177.518052,3624.702996
8,0.995742895,2512.8,3775.0,2,0,221.8,0.088268067,17896.97104,11372.32981
8,0.995742895,2064.0,3013.2,2,5,583.6,0.282751938,9455.645008,3090.141364
3,0.784345086,599.2,599.2,4,6,36.0,0.060080107,2746.662069,1588.152129
7,0.999939426,1113.3,1716.8,2,0,100.2,0.090002695,1050.659787,3124.430679
8,0.968042554,3101.0,5188.0,2,7,454.6,0.146597872,24817.55129,6453.424965
8,0.906940775,1113.6,2098.6,1,1,89.2,0.080100575,1855.726016,4095.375134
3,0.99999585,764.5,764.5,2,7,114.7,0.150032701,5603.225791,3033.578647
8,0.871514547,1340.8,2713.8,1,2,140.4,0.104713604,19450.24772,2420.180898
5,0.943945833,174.3,1028.3,3,6,15.7,0.090074584,669.0812532,1077.036183
8,0.832924253,2027.8,4570.2,1,3,144.1,0.071062235,8701.280074,1719.154898
4,0.997557105,487.9,487.9,2,2,146.4,0.300061488,2848.943873,2741.972933
8,0.832924253,2027.8,4570.2,1,5,108.0,0.05325969,0.0,397.6974422
8,0.906940775,991.2,1872.2,1,7,89.2,0.089991929,8221.22966,909.9856729
0,0.989937806,416.7,1039.7,2,1,125.1,0.300215983,1688.675506,1852.502234
8,0.832924253,2027.8,4570.2,1,0,144.1,0.071062235,12432.0748,5097.678195
8,0.832924253,1680.0,3954.0,1,7,108.0,0.064285714,5516.769825,4005.402316
5,0.875751516,174.3,1028.3,4,5,31.4,0.180149168,618.6730291,1268.997734
8,0.832924253,1611.8,3510.2,1,7,165.2,0.102494106,4368.517372,2699.477627
8,0.801044342,1850.6,4605.6,1,4,123.4,0.066681076,18665.98953,2574.629352
8,0.832924253,1680.0,3954.0,1,0,144.1,0.08577381,6182.920367,5049.614539
8,0.871514547,1340.8,2713.8,1,7,105.4,0.078609785,6281.099176,6403.602883
8,0.871514547,1340.8,2713.8,1,0,70.2,0.052356802,12503.87721,7417.921858
8,0.744529875,1921.2,5231.2,1,1,346.0,0.180095773,3994.265615,6147.165697
8,0.871514547,1170.2,2398.2,1,7,70.2,0.059989745,1590.203627,2309.986175
8,0.871514547,1340.8,2713.8,1,7,105.4,0.078609785,2959.431667,2315.847596
8,0.99988623,2142.0,2989.4,2,0,99.4,0.046405229,2321.709018,4015.366732
8,0.801044342,1861.2,4297.4,1,0,187.0,0.100472813,3784.426729,2654.930825
4,0.997557105,487.9,487.9,2,5,43.9,0.089977454,2086.079877,2546.201458
8,0.871514547,1340.8,2713.8,1,2,140.4,0.104713604,4795.22885,3712.038175
8,0.988418785,2811.6,4351.7,2,6,252.9,0.089948784,745.5728025,2037.137009
8,0.832924253,1376.0,3074.0,1,2,206.4,0.15,6869.585885,2860.080573
8,0.968042554,2946.8,4797.2,2,1,326.0,0.110628478,6652.420222,9370.068256
1,0.99999585,1126.6,1126.6,2,4,135.0,0.119829576,1443.08195,95.24809781
2,0.989937806,148.8,771.8,2,1,13.4,0.090053763,173.2050025,1786.854315
8,0.998034609,1005.7,1690.1,2,4,52.5,0.052202446,1019.301182,2026.000308
0,0.99999585,563.3,563.3,2,3,168.9,0.299840227,15299.77522,2003.140764
8,0.832924253,1090.8,2040.0,1,1,87.4,0.080124679,2929.245346,1749.634289
8,0.801044342,1558.6,3737.6,1,3,234.0,0.150134736,12519.70304,3784.133658
8,0.998034609,1185.4,1513.8,2,7,137.6,0.116078961,4765.04253,6942.853652
8,0.801044342,2265.2,5345.4,1,4,123.4,0.054476426,4983.673548,5335.065761
8,0.871514547,1637.6,3332.5,1,7,313.6,0.191499756,15176.09923,8231.487148
0,0.943945833,487.9,487.9,3,1,73.1,0.149825784,996.1485675,1284.823572
8,0.988418785,2811.6,4351.7,2,1,189.9,0.067541613,20972.75192,6309.233998
8,0.773567127,2100.0,5094.0,1,4,155.6,0.074095238,12471.63939,7821.480721
8,0.928814344,4373.8,7819.0,2,0,309.1,0.070670813,786.6027523,6924.097104
8,0.832924253,1680.0,3954.0,1,4,216.0,0.128571429,7278.713098,4916.853344
8,0.906940775,991.2,1872.2,1,4,89.2,0.089991929,6080.052421,747.0381579
8,0.832924253,1376.0,3074.0,1,0,82.4,0.059883721,17030.94603,1512.246722
6,0.984889259,576.4,874.4,1,0,52.0,0.090215128,1030.730954,1609.253246
8,0.995742895,2251.3,3296.5,2,3,97.5,0.043308311,4937.954461,2168.139777
8,0.988418785,1517.6,3057.7,2,3,93.4,0.061544544,3203.559868,3292.653474
4,0.997557105,487.9,1341.9,2,7,87.9,0.180159869,1664.057536,1582.290708
8,0.988418785,2811.6,4512.6,2,6,126.6,0.045027742,4060.499678,841.4070425
8,0.871514547,1637.6,3332.5,1,7,156.6,0.095627748,4238.979959,4088.6345
8,0.801044342,2265.2,5345.4,1,7,123.4,0.054476426,13948.71758,2045.63607
6,0.906940775,991.2,1872.2,1,4,178.4,0.179983858,1663.471395,2101.612644
8,0.871514547,1637.6,3332.5,1,3,62.8,0.038348803,2691.564709,7244.130713
8,0.801044342,1558.6,3737.6,1,0,140.4,0.090080842,1603.977967,4983.087406
1,0.959311028,599.2,599.2,2,1,53.8,0.089786382,173.7911446,1575.550073
8,0.832924253,2027.8,4570.2,1,0,144.1,0.071062235,8324.390677,2959.724737
8,0.832924253,1625.0,3611.0,1,7,186.2,0.114584615,7368.978988,1908.185738
6,0.871514547,1170.2,2398.2,1,0,105.4,0.090070073,1403.810426,0.0
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,3347.457763,3294.998042
8,0.979627785,2629.8,4126.8,2,3,146.7,0.05578371,48079.48135,6527.571945
8,0.832924253,1611.8,3510.2,1,7,247.6,0.153617074,3397.279845,5939.378308
8,0.995742895,2466.0,3576.2,2,5,175.0,0.070965126,4487.797298,2274.817647
8,0.968042554,3402.8,5575.2,2,1,235.8,0.069295874,28231.53619,7746.747598
6,0.871514547,1170.2,2398.2,1,5,351.0,0.299948727,2354.239907,4591.251386
8,0.871514547,1340.8,2713.8,1,0,140.4,0.104713604,5161.567688,3328.408144
8,0.871514547,1637.6,3332.5,1,1,188.2,0.114924279,8202.766183,4212.896634
8,0.871514547,1340.8,2713.8,1,5,140.4,0.104713604,835.25255,6864.310605
8,0.996285774,5105.6,7488.0,3,1,747.5,0.146407866,1181.369484,6425.583213
8,0.832924253,1680.0,3954.0,1,3,180.0,0.107142857,11182.12668,5131.381367
8,0.773567127,1728.0,4406.0,1,4,207.4,0.120023148,2762.194837,6458.114103
8,0.979627785,1618.0,3276.0,2,1,185.1,0.114400494,10210.59608,5130.209083
8,0.871514547,1340.8,2713.8,1,5,70.2,0.052356802,9362.448408,1753.151141
8,0.995742895,2512.8,3775.0,2,3,333.1,0.132561286,15686.62904,6953.11114
6,0.801044342,1558.6,3737.6,1,4,140.4,0.090080842,7838.185771,3409.002688
3,0.847234846,833.4,1456.4,4,0,100.0,0.119990401,3246.055173,1487.921823
8,0.871514547,1340.8,2713.8,1,1,175.4,0.130817422,12622.57099,2902.575879
6,0.832924253,1376.0,3074.0,1,5,123.8,0.08997093,5693.49168,5363.493655
8,0.968042554,3402.8,5575.2,2,0,471.8,0.138650523,30100.74348,67.99248828
8,0.928814344,3917.8,7041.0,2,1,317.9,0.081142478,1008.164481,2423.990822
8,0.99988623,1654.8,2268.8,2,0,148.8,0.089920232,7342.895664,4391.669987
0,0.99999585,563.3,563.3,2,5,50.7,0.090005326,4816.036896,1731.463882
8,0.871514547,1170.2,2398.2,1,1,175.4,0.149888908,11891.35867,5718.109651
8,0.871514547,1637.6,3332.5,1,0,94.0,0.057401075,11893.70324,2518.945848
8,0.832924253,2027.8,4570.2,1,7,144.1,0.071062235,5841.49257,4663.93301
8,0.801044342,1861.2,4297.4,1,0,187.0,0.100472813,5500.064774,3976.974423
2,0.962018974,201.2,201.2,3,5,30.2,0.150099404,1287.168141,1091.689736
8,0.968042554,3466.7,5776.3,2,4,151.6,0.043730349,8300.358849,3425.414668
8,0.871514547,1637.6,3332.5,1,4,156.6,0.095627748,11182.12668,6381.036411
8,0.979627785,3085.8,4904.8,2,7,211.0,0.06837773,4573.667121,2572.870926
8,0.906940775,1421.4,2728.3,1,5,105.2,0.074011538,3846.850867,2863.304356
8,0.871514547,1637.6,3332.5,1,7,156.6,0.095627748,7198.704697,4242.203741
2,0.995949589,244.6,1926.6,2,1,36.7,0.150040883,642.9979279,2725.854023
6,0.871514547,1170.2,2398.2,1,0,210.6,0.179969236,2210.928154,3255.726518
8,0.832924253,2027.8,4570.2,1,6,144.1,0.071062235,2787.98509,3377.937155
8,0.801044342,2265.2,5345.4,1,1,123.4,0.054476426,8766.634921,3673.645864
7,0.999939426,1113.3,1716.8,2,4,100.2,0.090002695,6569.774181,4319.281432
3,0.847234846,833.4,833.4,4,4,150.0,0.179985601,1526.314133,1504.919946
8,0.928814344,3913.8,6995.3,2,4,412.0,0.105268537,32959.06563,3467.323831
8,0.871514547,1637.6,3332.5,1,0,94.0,0.057401075,721.5409748,3212.058929
8,0.801044342,1694.8,3556.8,1,2,171.2,0.101014869,2535.650899,4377.016433
8,0.968042554,1852.2,4024.6,2,3,411.8,0.222330202,26922.38772,6305.131004
8,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,11498.35036,5756.50196
8,0.832924253,2027.8,4570.2,1,4,72.0,0.03550646,9140.300536,3366.214312
8,0.871514547,1637.6,3332.5,1,3,125.4,0.076575476,12446.14221,3645.804113
8,0.988418785,2811.6,4512.6,2,2,379.5,0.134976526,3659.285382,5334.479619
8,0.979627785,1408.0,2905.0,2,3,126.6,0.089914773,16362.45091,5611.13871
6,0.906940775,991.2,1872.2,1,2,178.4,0.179983858,1554.155885,4230.187827
0,0.99999585,563.3,563.3,2,2,101.4,0.180010652,10468.79169,1865.983504
8,0.871514547,1170.2,2398.2,1,5,140.4,0.119979491,19502.12129,0.0
8,0.871514547,1234.6,2243.0,1,1,43.7,0.03539608,4677.121209,3641.114975
8,0.832924253,2027.8,4570.2,1,1,360.0,0.177532301,13394.52019,4034.709423
0,0.943945833,487.9,1341.9,3,3,87.9,0.180159869,2330.794222,1785.975102
8,0.801044342,1861.2,4297.4,1,1,93.6,0.050290135,4778.523799,5610.845639
8,0.832924253,1680.0,3954.0,1,1,144.1,0.08577381,8105.759659,4226.964046
8,0.832924253,2027.8,4570.2,1,3,144.1,0.071062235,16398.20559,2343.396277
8,0.801044342,1861.2,4297.4,1,2,187.0,0.100472813,9349.846352,4298.766457
8,0.984889259,617.8,951.0,1,7,86.4,0.139851084,368.0972641,1537.157763
8,0.906940775,1113.6,2098.6,1,5,89.2,0.080100575,511.1159464,1477.078194
8,0.801044342,1558.6,3737.6,1,1,140.4,0.090080842,17434.79797,3116.810831
3,0.997557105,662.2,662.2,2,7,79.4,0.119903352,5007.705376,1639.732638
6,0.906940775,991.2,1872.2,1,6,59.4,0.059927361,2557.631229,1445.426518
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,9472.056988,2300.607901
4,0.880032866,563.3,1701.3,1,1,101.4,0.180010652,733.5568887,1729.412385
8,0.832924253,1376.0,3074.0,1,7,123.8,0.08997093,20334.15006,4273.269275
8,0.871514547,1340.8,2713.8,1,7,175.4,0.130817422,7851.37397,3746.034419
5,0.93088156,244.6,244.6,4,4,44.0,0.179885527,9761.318134,950.4294806
6,0.906940775,991.2,1872.2,1,5,118.8,0.119854722,450.1571638,2668.412094
8,0.968042554,3402.8,5575.2,2,5,471.8,0.138650523,3282.102914,6105.256534
8,0.988418785,2355.6,3573.6,2,1,396.7,0.1684072,12802.8097,6003.267801
8,0.968042554,3101.0,5044.0,2,3,471.8,0.15214447,8439.274537,4805.779408
0,0.865754458,406.6,406.6,3,4,73.3,0.180275455,1742.014441,1340.507075
8,0.832924253,1611.8,3510.2,1,0,123.8,0.076808537,5601.760435,7474.191503
8,0.871514547,1340.8,2713.8,1,1,105.4,0.078609785,1618.924591,4298.766457
8,0.968042554,3402.8,5575.2,2,7,471.8,0.138650523,18795.23387,5589.744521
6,0.984889259,576.4,874.4,1,4,69.2,0.120055517,738.2460258,525.7694999
8,0.979627785,3135.9,5082.6,2,3,202.5,0.064574763,13831.19609,4897.803724
6,0.871514547,1170.2,2398.2,1,7,105.4,0.090070073,1603.684896,95.24809781
8,0.979627785,2691.3,4272.3,2,6,180.4,0.067030803,14318.57328,81.76682858
3,0.900316034,1126.6,1126.6,4,7,337.8,0.299840227,9824.035343,5206.993704
6,0.906940775,991.2,1872.2,1,4,118.8,0.119854722,718.9033351,2127.402898
8,0.928814344,4463.8,8070.0,2,3,300.5,0.067319324,7450.745817,2174.880412
5,0.884088119,940.2,940.2,6,4,282.0,0.299936184,2075.82239,1090.517452
8,0.871514547,1170.2,2398.2,1,1,210.6,0.179969236,13922.92733,1098.430371
4,0.875751516,662.2,662.2,4,4,79.4,0.119903352,3217.92035,1186.937834
8,0.832924253,1611.8,3510.2,1,4,82.4,0.051122968,11115.59954,2627.675215
8,0.979627785,2629.8,4126.8,2,5,293.2,0.111491368,11235.46562,6141.890418
8,0.744529875,2652.2,6674.8,1,4,106.2,0.040042229,20788.99636,67.99248828
6,0.871514547,1170.2,2398.2,1,2,105.4,0.090070073,6066.571153,1994.934774
8,0.995742895,2330.0,3467.0,2,5,221.8,0.095193133,6168.266814,4846.809359
8,0.968042554,3348.8,5360.1,2,7,244.5,0.073011228,12896.0063,3885.243177
5,0.626491663,244.6,244.6,12,5,73.4,0.300081766,704.8359238,739.125239
8,0.968042554,2946.8,4797.2,2,4,163.2,0.055382109,5384.594773,2858.615219
4,0.989937806,416.7,416.7,2,7,37.5,0.089992801,372.4933302,1994.055561
2,0.997557105,174.3,1028.3,2,1,52.3,0.300057372,596.6926989,897.6766879
6,0.906940775,991.2,1872.2,1,4,118.8,0.119854722,6844.967915,1754.323426
6,0.906940775,991.2,1872.2,1,0,118.8,0.119854722,1338.162506,3202.094513
8,0.801044342,2265.2,5345.4,1,2,123.4,0.054476426,5478.963657,5197.61543
8,0.906940775,991.2,1872.2,1,4,148.6,0.14991929,1265.773952,3671.301296
8,0.670787006,3639.4,10529.8,1,7,408.9,0.112353685,20227.4722,17003.39735
8,0.968042554,3101.0,5188.0,2,6,151.6,0.048887456,16950.35148,5944.067445
4,0.938603786,416.7,1039.7,1,4,37.5,0.089992801,1380.364741,1198.367606
6,0.832924253,1376.0,3074.0,1,4,165.2,0.12005814,4361.776737,3933.306833
8,0.801044342,2265.2,5345.4,1,1,123.4,0.054476426,10669.54538,3829.559674
8,0.871514547,1429.0,2945.0,1,3,313.6,0.219454164,20995.90454,67.99248828
8,0.871514547,1637.6,3332.5,1,4,125.4,0.076575476,4226.670974,3156.082354
8,0.773567127,2494.4,6132.4,1,6,183.6,0.073604875,9895.544684,4939.419817
8,0.871514547,912.8,1599.2,1,4,99.2,0.108676599,2583.421484,2456.814781
8,0.832924253,1611.8,3510.2,1,3,247.6,0.153617074,18086.58803,2745.196715
8,0.832924253,1611.8,3510.2,1,4,165.2,0.102494106,28155.92386,4257.150365
8,0.928814344,2882.2,4744.5,2,3,518.7,0.179966692,21788.66178,4689.137123
5,0.99999585,201.2,201.2,2,4,60.3,0.299701789,1908.77188,1520.159641
6,0.832924253,1376.0,3074.0,1,1,82.4,0.059883721,8925.479443,4347.709326
8,0.968042554,3402.8,5575.2,2,0,314.5,0.092423886,9780.660825,9735.820952
7,0.996000752,845.0,1783.0,2,3,126.7,0.149940828,2476.157472,2288.298915
5,0.586217936,148.8,148.8,10,2,44.7,0.300403226,111.3670066,638.894933
8,0.832924253,2027.8,4570.2,1,6,144.1,0.071062235,14801.84747,7097.009035
8,0.670787006,3780.6,10993.0,1,4,198.5,0.052504893,19299.60918,4916.560273
8,0.988418785,2811.6,4351.7,2,7,316.1,0.112427088,15960.94355,4603.267299
8,0.98205407,2383.2,2949.2,3,6,357.5,0.150008392,11560.18836,6980.659821
8,0.832924253,2027.8,4570.2,1,0,108.0,0.05325969,1662.006039,3195.646949
0,0.997557105,487.9,487.9,2,4,43.9,0.089977454,1795.646447,1416.119411
0,0.943945833,487.9,1341.9,3,3,73.1,0.149825784,1281.59979,1464.476138
0,0.997557105,487.9,1341.9,2,4,87.9,0.180159869,8321.753038,3566.967995
8,0.801044342,2265.2,5345.4,1,1,411.2,0.181529225,5040.822407,3353.905327
6,0.906940775,991.2,1872.2,1,1,178.4,0.179983858,6198.746205,2188.654752
8,0.979627785,2629.8,4126.8,2,6,219.7,0.083542475,29709.20052,7500.274828
5,0.943945833,174.3,174.3,3,7,20.9,0.119908204,2567.009503,734.7291729
8,0.832924253,2027.8,4570.2,1,7,108.0,0.05325969,11775.30252,5534.061018
8,0.995742895,2064.0,3013.2,2,6,350.4,0.169767442,6946.663576,11428.89252
8,0.832924253,1611.8,3510.2,1,1,123.8,0.076808537,6179.403515,4261.839502
1,0.997557105,975.8,975.8,2,4,117.0,0.119901619,2581.369986,4110.028688
8,0.871514547,1340.8,2713.8,1,1,175.4,0.130817422,3961.734726,2225.874778
8,0.979627785,2827.8,4454.8,2,5,281.8,0.099653441,17099.23159,5113.797103
8,0.871514547,1340.8,2713.8,1,6,175.4,0.130817422,12284.36698,7789.535975
5,0.445197858,348.6,348.6,20,1,104.6,0.300057372,593.175846,1762.236345
8,0.995742895,2512.8,3775.0,2,1,333.1,0.132561286,2179.569549,2366.548891
8,0.871514547,1637.6,3332.5,1,1,188.2,0.114924279,557.1281044,2223.237138
8,0.801044342,2142.0,4900.1,1,1,212.6,0.099253035,11815.45327,5932.930744
8,0.99988623,2142.0,2989.4,2,6,248.4,0.115966387,1121.289915,5621.103126
8,0.832924253,1680.0,3954.0,1,1,180.0,0.107142857,15052.7163,5023.531214
6,0.906940775,991.2,1872.2,1,6,118.8,0.119854722,1588.4452,2038.309293
6,0.871514547,1170.2,2398.2,1,6,140.4,0.119979491,2850.7023,4680.931132
8,0.906940775,1421.4,2728.3,1,0,131.4,0.092444069,2018.966602,4949.384233
8,0.773567127,2494.4,6132.4,1,1,183.6,0.073604875,20214.57706,5936.740668
5,0.875751516,174.3,1028.3,4,4,26.1,0.149741824,1254.051109,1334.938725
8,0.995742895,2512.8,3775.0,2,4,221.8,0.088268067,29905.26507,1819.971346
8,0.871514547,912.8,1599.2,1,4,49.8,0.054557406,8739.672384,722.1271169
8,0.832924253,1680.0,3954.0,1,7,108.0,0.064285714,12959.30965,4283.23369
3,0.99999585,764.5,1902.5,2,1,114.7,0.150032701,3282.395986,1727.067816
8,0.773567127,2100.0,5094.0,1,7,207.4,0.098761905,29045.68763,6238.896942
7,0.981556623,846.2,1471.6,3,2,152.5,0.180217443,9964.416386,2682.479506
8,0.832924253,2027.8,4570.2,1,5,144.1,0.071062235,7652.085643,1677.538806
8,0.832924253,1376.0,3074.0,1,2,123.8,0.08997093,7229.77023,2783.882096
7,0.834395608,488.6,2166.6,1,7,58.6,0.119934507,669.3743243,2421.060111
8,0.979627785,2629.8,4126.8,2,1,293.2,0.111491368,17064.06306,5438.226778
8,0.979627785,2827.8,4454.8,2,4,211.0,0.074616309,19090.06337,4018.883586
8,0.801044342,2265.2,5345.4,1,4,82.3,0.036332333,20004.73817,4777.644586
8,0.871514547,1170.2,2398.2,1,7,105.4,0.090070073,13027.30214,4337.451839
8,0.995742895,2330.0,3467.0,2,5,111.1,0.047682403,1021.35268,4886.667024
8,0.832924253,1680.0,3954.0,1,1,216.0,0.128571429,11721.08438,6882.187941
8,0.832924253,1611.8,3510.2,1,1,165.2,0.102494106,928.4491504,3797.321857
0,0.997557105,174.3,174.3,2,0,31.4,0.180149168,1728.826242,1441.030452
8,0.773567127,2494.4,6132.4,1,5,275.6,0.110487492,18864.39864,4013.022164
8,0.871514547,912.8,1599.2,1,1,99.2,0.108676599,12139.2968,2719.992602
8,0.995742895,2064.0,3013.2,2,0,350.4,0.169767442,16241.99871,5271.46934
8,0.832924253,2027.8,4570.2,1,4,144.1,0.071062235,4418.632525,4921.542482
8,0.871514547,1340.8,2713.8,1,3,210.6,0.157070406,1135.357326,2611.556307
8,0.871514547,1340.8,2713.8,1,6,140.4,0.104713604,1269.290805,3231.694691
8,0.744529875,2766.8,7111.4,1,3,205.8,0.074381957,27784.6028,7855.770035
8,0.937146424,1291.2,2322.1,1,4,66.9,0.051812268,1392.380655,565.0410233
8,0.979627785,3085.8,5065.8,2,0,422.7,0.136982306,19625.79728,6003.560872
5,0.56599339,174.3,174.3,12,1,52.3,0.300057372,253.7995468,1625.372155
2,0.943945833,487.9,1341.9,3,3,43.9,0.089977454,3255.726518,1653.506977
5,0.322034443,416.7,416.7,35,1,125.1,0.300215983,369.2695485,2433.662167
8,0.979627785,3135.9,5082.6,2,1,135.3,0.043145508,9459.161861,3420.43246
4,0.99999585,563.3,1701.3,2,4,168.9,0.299840227,5366.424366,2102.198786
8,0.995742895,2512.8,3775.0,2,7,221.8,0.088268067,17101.57616,5814.236961
8,0.832924253,2027.8,4570.2,1,3,144.1,0.071062235,3981.370488,2817.87834
0,0.900316034,764.5,764.5,4,4,91.6,0.119816874,7290.142871,1739.669873
8,0.979627785,3031.8,4689.8,2,0,219.7,0.072465202,5291.398172,6166.801458
3,0.997557105,662.2,1516.2,2,3,79.4,0.119903352,2787.105877,2310.865388
1,0.99999585,1126.6,2264.6,2,4,202.8,0.180010652,1309.734612,2469.123766
4,0.997557105,487.9,487.9,2,1,87.9,0.180159869,2119.78305,1220.347936
8,0.670787006,3639.4,10529.8,1,4,408.9,0.112353685,2588.403691,5346.202462
